accuracy,contents,date,evaluation,id,title
up,암호화폐 데이터 제공 업체 알터너티브의 자체 추산 공포탐욕 지수가 전날보다  포인트 내린 을 기록했다. 투심이 소폭 개선됐으나 탐욕 단계가 지속됐다. 해당 지수는 에 가까울수록 시장의 극단적 공포를 나타내며 에 가까울수록 극단적 낙관을 의미한다. 공포 탐욕 지수는 변동성 거래량  언급량 설문조사 비트코인 시총 비중 구글 검색량 등을 기준으로 산출된다.,2021-08-19,1,68802,크립토 공포탐욕 지수 ... 탐욕 단계 지속
up,글로벌 암호화폐 파생상품 거래소 와이즈비트코인 리서치 센터 샤디 애널리스트가  무기한 선물이 강력한 저항선인 달러 아래에서 거래되고 있다며 이 저항선을 돌파하지 못할 시 약세 관점이 우세하다고 진단했다. ,2021-08-19,1,68801,월 일 코인니스 데일리 선물 차트 분석
up,외신에 따르면 최근 미국 암호화폐 거래소 코인베이스가 일본 최대 은행 미쓰비시파이낸셜과 일본 현지 암호화폐 거래소 설립을 위한 파트너십을 체결한 것으로 전해졌다. 앞서 지난 월 코인베이스는 일본 금융청에 가상자산 거래 서비스 제공업자로 정식 등록된 바 있다.,2021-08-19,1,68800,코인베이스  미쓰비시와 암호화폐 거래소 출범 예정
up,디지털 자산 거래소 비블록이 공식 채널을 통해 빗썸에 이어 중소거래소 최초로 준법경영시스템 국제표준   공식 인증을 획득했다고 전했다. 관계자에 따르면 일 비블록의 운영사인 주그레이브릿지 강남 본사에서 한국준법진흥원으로부터의 인증서 수여식이 있었으며 한국준법진흥원은 미국 로부터   인증기관으로 지정된 준법 전문기관이다. 비블록 거래소는 이번   인증 획득을 기반으로 보다 철저한 컴플라이언스 시스템을 확립해 거래소 업무 취득 중 발생 할 수 있는 준법 리스크를 해소하고 사내 내부통제는 물론 자금세탁방지 분야에도 최선을 다한다는 방침이다. 한편 비블록 거래소는 다가오는 특금법 유예기간내 가상자산사업자 신고를 마무리 하기 위해 은행 실명계좌 확보는 물론 자금세탁방지 시스템 확장을 위해 최선을 다하고 있다고 전했다.,2021-08-19,1,68799,비블록   인증 획득...빗썸 이어 업계 두번째
up,마일리지 통합결제 플랫폼 마일벌스가 월 일 다양한 기능들을 한층 업그레이드한 마일벌스 앱 .을 출시한다고 밝혔다. 마일벌스 앱 .은 온라인 가맹점 모바일 상품권 수를 대폭 확대해 서비스를 제공할 예정이며 기존에 없던 선물하기 기능과 리워드 몰 등 기능을 추가했다. 마일벌스는 각 기업의 마일리지를 자사 포인트로 교환통합하여 현금처럼 쓸 수 있도록 서비스를 제공하는 기업이다.,2021-08-19,1,68798,마일벌스 앱 . 출시.. 결제 쇼핑 선물하기 리워드 기능 강화
up, 월 회의록 연준 위원들 암호화폐 거래 리스크 우려,2021-08-19,1,68797,토큰포스트 브리핑 암호화폐 자산운용 시장 년 억 달러 전망
up,비트코인닷컴에 따르면 미국 인터넷은행 겸 대형 증권사 찰스 슈왑 의 리즈 앤 손더스 수석 투자전략가가 최근 야후파이낸스 웨비나에 참석해 암호화폐에 대해 아직은 회의적 입장이라며 암호화폐 채굴자보다 미국 금융 시스템을 더 신뢰한다고 말했다. 이와 관련 그는 비트코인은 상위 가 전체 물량의 를 보유하고 있고 레버리지가 과도해 자칫 게임스탑 사례처럼 거품 붕괴로 이어질 수 있다며 현재 이 같은 위험 요소가 과소평가돼 있다고 지적했다.,2021-08-19,1,68796,찰스 슈왑 수석 투자전략가 암호화폐 채굴자보다  금융 시스템 더 신뢰
up,크립토글로브는 카르다노가 스마트 컨트랙트 기능을 도입하는 알론조 업그레이드 일정을 월 내로 확정하며 카르다노 창시자 찰스 호스킨슨이 베팅 사이트에서 진행한 만 달러의 내기에서 승리할 전망이라고 보도했다. 앞서 암호화폐 베팅 사이트 폴리마켓은 가 월 일까지 스마트 컨트랙트 배치를 완료할지 여부를 두고 베팅을 진행한 바 있다. 이에 찰스 호스킨슨은 정말 나를 웃게 만든다며 기간 내 스마트 컨트랙트 배치 가능 옵션에 만 달러를 베팅한 바 있다. 폴리마켓은 트위터를 통해 찰스 호스킨슨이 사실상 내기에서 이겼다고 인정하는 한편  가격이 올해 말까지  달러 선을 넘어설지 여부를 두고 베팅 옵션을 추가했다고 덧붙였다.,2021-08-19,1,68795,월 중 스마트 컨트랙트 도입... 창시자 만 달러 베팅 승리 전망
up,엔비디아가 발표한 분기 실적 보고서에 따르면 전체 제품군의 매출액은  늘어난 억 달러 순 수익은 배가량 증가한 .억 달러를 기록했다. 단 암호화폐 채굴전용칩  매출은 전망치 억 달러를 밑도는 .억 달러에 그쳤다. 엔비디아는 지난 월 지포스 그래픽 카드의 이더리움 채굴 해시 속도 제한 계획을 발표하고 그래픽 제작이 불가능한 대신 암호화폐 채굴에 유리한 채굴전용칩 를 내놓았으며 분기 매출 .억 달러를 기록한 바 있다.,2021-08-19,1,68794,엔비디아 분기 매출  증가...채굴 전용칩은 예상치 밑돌아
up,크립토뉴스에 따르면 코스타리카 중앙은행장 로드리고 쿠베로 는 최근 코스타리카에서는 암호화폐 사용이 허용된다면서도 거래와 관련된 위험성과 특성을 잘 알고 있어야 한다고 말했다. 또 그는 국가전자결제시스템 플랫폼이 빠르고 안전한 디지털 결제를 제공하고 있기 때문에 를 출시할 긴급한 필요성이 없다고 주장했다. 앞서 코스타리카 재무부는 암호화폐를 통한 세금 납부 가능성을 일축한 바 있다.,2021-08-19,1,68793,코스타리카 중앙은행 암호화폐 불법 아냐...는 필요 없어
up,크립토뉴스에 따르면 코스타리카 중앙은행장 로드리고 쿠베로 는 최근 코스타리카에서는 암호화폐 사용이 허용된다면서도 거래와 관련된 위험성과 특성을 잘 알고 있어야 한다고 말했다. 또 그는 국가전자결제시스템 플랫폼이 빠르고 안전한 디지털 결제를 제공하고 있기 때문에 를 출시할 긴급한 필요성이 없다고 주장했다. 앞서 코스타리카 재무부는 암호화폐를 통한 세금 납부 가능성을 일축한 바 있다.,2021-08-19,1,68793,코스타리카 중앙은행 암호화폐 불법 아냐...는 필요 없어
up,코인데스크에 따르면 글로벌 자산 운용사 반에크가 이더리움 전략    출시 승인을 신청했다. 해당 펀드는 이더리움 선물 캐나다 증시에 상장된   및 기타 이더리움 노출 상품에 투자함으로써 에 간접 투자하는 상품이다. 공개된 자료에 따르면 이더리움 자체를 매입하지 않을 계획이다. 미디어는 최근 게리 겐슬러 미국 증권거래위원회 위원장이 비트코인  승인 가능성을 언급한 가운데 반에크가 암호화폐 간접 투자 상품 승인을 신청하고 있다. 미국 규제당국의 암호화폐  승인 거절을 피하기 위해 이러한 상품을 내놓는 것이라고 평가했다. 최근 반에크는 미국 에 비트코인 전략  출시 승인 신청서를 제출한 바 있다.,2021-08-19,1,68790,반에크 이더리움 전략  승인 신청... 에 이어
up,암호화폐 투자펀드 그레이스케일이 공식 트위터를 통해 월 일 기준 총 운용자산 규모가 약 억 달러를 기록했다고 밝혔다. 그레이스케일 비트코인 트러스트 판매 단위 가격은 전날 대비 . 하락한 . 달러 그레이스케일 이더리움신탁은 . 하락한 . 달러에 거래되고 있다.,2021-08-19,1,68789,그레이스케일 암호화폐 운용 자산 약 억 달러
up,미국 증시 대 지수가 하락세로 장을 마감했다. 다우지수가 . 하락   지수가 . 하락 나스닥 지수 . 하락하며 거래를 마쳤다.,2021-08-19,1,68787,증시 대 지수 하락 마감
up,코인니스 마켓 모니터링에 따르면 가 달러 선을 반납했다. 현재 바이낸스에서 . 내린 . 달러에 거래되고 있다.,2021-08-19,1,68786,달러 반납
up,아발란체 시총 위가 공식 블로그를 통해 디파이 확장을 위한 .억 달러 규모의 디파이 인센티브 프로그램을 발표했다. 프로그램 명칭은 아발란체 러쉬 로 와  프로토콜을 시작으로 다양한 블루칩 디파이 애플리케이션을 아발란체에 적용한다는 계획이다. 러쉬 프로그램의 단계가 곧 시작되며 이에 따라 아발란체는 개월 동안  및  사용자에게 를 유동성 채굴 인센티브로 제공한다. 와  이용자에게 각각 만 달러 만 달러 규모의 가 분배됐다. 해당 발표 이후 는 시간 기준  상승 현재 . 달러에 거래되고 있다.,2021-08-19,1,68785,아발란체 .억 달러 규모 디파이 인센티브 프로그램 발표
up,코인니스 마켓 모니터링에 따르면 서부텍사스산원유 선물 가격이  하락한 배럴당 . 달러에 거래되고 있다.,2021-08-19,1,68784,국제 유가 하락  .달러
up,코인데스크에 따르면 캐나다 소재 자산운용사 이볼브가 온타리오 증권 거래위원회에 암호화폐  관련 예비 사업 설명서 를 제출했다. 이볼브 암호화폐   는 시가총액 가중치를 기반으로 암호화폐에 투자한다. 라지라라  이볼브 최고경영자는 해당 를 통해 투자자는 더욱 광범위한 접근 방식을 취할 수 있을 것이라고 설명했다. 이볼브는 캐나다 내 가장 빠르게 성장한  제공 업체 중 하나로 억 달러 규모의 자산을 운용하고 있는 것으로 알려졌다.,2021-08-19,1,68783,이볼브 캐나다 온타리오 금융당국에 암호화폐  예비 설명서 제출
up,일현지시간 공개된 연준의 연방공개시장위원회 월 회의록에 따르면 일부 연준 위원들이 암호화폐 거래 리스크에 우려를 표한 것으로 나타났다. 연준은 지난 월 일 회의록을 미국 동부시간 오후 시한국시간 일 오전 시에 발표했다.,2021-08-19,1,68782,월 회의록 연준 위원들 암호화폐 거래 리스크 우려
up,경기 투자심리 지표로 꼽히는 미국 국채 년물 금리가 .로 하락했다.,2021-08-19,1,68781,국채 년물 금리 .로 하락
up,비즈니스와이어에 따르면 블록체인 프로젝트 치아가 개발자 및 프로젝트 지원을 위한 보조금 프로그램을 출범했다. 프로그램 정식 명칭은 치아 컬티베이션 그랜트 프로그램   으로 월렛 및 블록체인 툴부터 치아의 새로운 체인 프로그래밍 언어 개발환경 응용 프로그램까지 다양한 분야의 지원자를 모집한다는 설명이다. 관련 심사는 치아 경영진이 진행한다. 치아 생태계 운영 담당 부사장인 에커트. 는 치아의 미션은 네트워크 강화와 기술기능 확장을 위한 크라우드 소싱 및 오픈소스 기여다. 우리 혼자서는 실현 할 수 없다며 미래의 창의성 커뮤니티 및 협업 구현을 위한 보조금 프로그램을 출범하게된 것을 자랑스럽게 생각한다고 말했다.,2021-08-19,1,68780,치아 개발자프로젝트 자금 지원 위한 보조금 프로그램 출범
up,암호화폐 트랜잭션 추적 사이트 웨일 알러트 에 따르면 한국 시간 일 시 분 경  약 .억 달러가 다수의 자포 주소에서 익명 주소로 이체됐다.,2021-08-19,1,68779,대규모 이체 .억 달러 규모자포익명
up,경제 미디어 비즈니스인사이더에 따르면 헤지펀드계 전설로 불리는 빌 밀러 가 창업한 밀러밸류파트너스  가 지난 분기 만 달러 상당의 코인베이스 주식을 매입한 것으로 나타났다. 미국 증권거래위원회가 공개한  보고서에 따르면 분기 밀러밸류파트너스는 코인베이스 주식 주를 매입했다. 운용자산 억 달러 이상의 기관투자자는  규정에 따라 매분기 포트폴리오 변동 내역을 의무적으로 보고해야 한다.,2021-08-19,1,68778,헤지펀드 창업자 빌 밀러 코인베이스 주식 만 달러 상당 매입
up,코인데스크에 따르면 디파이 인큐베이팅 플랫폼 임파서블 파이낸스 가 디파이 런치패드 첫 프로젝트로 오픈스왑을 선정했다. 오픈스왑은 디파이 거래자를 위한 체인간 유동성 부스터로 사용자에게 여러 블록체인 유동성 풀에 액세스할 수 있는 단일위치 를 제공한다. 앞서 월 임파서블 파이낸스는 해시드 알라메다 리서치 홀딩스 등 기관이 주도한 투자 라운드에서 만 달러 규모의 투자를 유치한 바 있다.,2021-08-19,1,68777,임파서블파이낸스 첫  프로젝트로 오픈스왑 선정
