Text,Price
크립토 '공포·탐욕 지수' 21... 극단적 공포 지속 | 코인니스,-1
"VOX 오픈씨 24시간 거래량, 크립토펑크 추월 | 코인니스",-1
"리튬 파이낸스 ""해시드, 위즈덤 노드로 합류"" | 코인니스",-1
"쿠도스, 유통량 40% 온체인 스테이킹 중 | 코인니스",-1
"분석 ""BTC 단기 과매수로 전고점 회복 지연.. 저항선 5만~5.5만 달러"" | 코인니스",-1
바이낸스 이어 FTX도 웹사이트서 한국어 지원 중단 | CoinNess,-1
"빗썸 ""상장피 요구하거나 받지 않는다"" | 코인니스",-1
"리플 전 CTO, 2주간 8000만 XRP 현금화 | 코인니스",-1
"디파이 프로젝트 니어패드, 200만달러 시드 투자 유치 | 코인니스",-1
스텔라 블록체인 기반 EU·태국 송금 채널 오픈 | 코인니스,-1
"슬로우미스트 ""폴리네트워크 해커, XMR 이용"" | 코인니스",-1
"미 SEC 위원장, 의회에 암호화폐 규제 위한 더 많은 권한 요구 | 코인니스",-1
IOTX 260%대 상승.. 코인베이스 프로 상장 영향 | 코인니스,-1
中 최대 모바일 결제앱 NFT 약관 변경... 180일 보유 이후 전송 가능 | 코인니스,-1
"분석 ""EIP-1559 도입에도 이더리움 채굴자 수익 여전히 높아"" | 코인니스",-1
"가나, 독일 기업과 CBDC 파일럿 진행 | 코인니스",-1
"크립토퀀트 CEO ""ETH 투자자 유입 많아...급등 후 폭락 가능성"" | 코인니스",-1
"USDC, 이더리움 스케일링 솔루션 옵티미즘 적용 | CoinNess",-1
15000 BTC 이체.. 바이낸스→자포 | 코인니스,-1
"그레이스케일 CEO, 금융사 컨퍼런스서 기관 디지털 통화 활용법 강연 예정 | 코인니스",-1
"액시 인피니티, PVP 플레이 보상 증가 및 브리딩 비용 감소 | 코인니스",-1
"뉴욕 자산운용사 누버거버먼, 펀드 통한 BTC·ETH 선물투자 제공 | 코인니스",-1
"퀀텀이코노믹스 ""이젠 이더리움이 시장 방향성 결정"" | 코인니스",-1
코인베이스 주가 6%대↑.. 어닝 서프라이즈 영향 | 코인니스,-1
"메티스, 로드맵 공개...9월초 퍼블릭 테스트넷 출시 | 코인니스",-1
"비자, 50여개 디지털자산 사업자와 제휴 중 | 코인니스",-1
미 와이오밍주서 4번째 암호화폐 은행 탄생.. 영업허가는 아직 | 코인니스,-1
"美 메이저 보험사, 기관투자자 BTC 펀드투자 제공 | CoinNess",-1
"폴리네트워크 해커, 약 480만달러 규모 암호화폐 반환 | 코인니스",-1
"코인베이스 CFO, 이더리움 거래량 비트코인 추월 이유 분석 | 코인니스",-1
"피치 ""독일 기관 펀드 암호화폐 투자 허용, 유동성 위기 초래할 수도"" | 코인니스",-1
"암호화폐 시가총액, 2조달러 회복 | 코인니스",-1
"폴리네트워크 해커, 2.58억달러 규모 암호화폐 반환 | 코인니스",-1
"윌리 우 ""BTC 네트워크 이용자 증가세... 30일 기준 120만 명 유입"" | CoinNess",1
"바르샤바 증권거래소 CEO ""폴란드, 유로존 가입과 CBDC 출시 중 양자택일 해야"" | 코인니스",1
플리네트워크 해커 Q&A 공개... 공격 이유 '재미' | 코인니스,1
"타이탄, 미국 투자자 대상 암호화폐 포트폴리오 전문 관리 서비스 출시 | 코인니스",1
"피터 브랜트 ""ADA·ETH·BTC 과도한 가격 변동, 중요하지 않아"" | 코인니스",1
"퀀텀이코노믹스 창업자 ""대다수 혁신 ETH에서 발생"" | 코인니스",1
"코인베이스 프로, AXS·REQ·TRU·WLUNA 상장 | 코인니스",1
美 증시 3대 지수 혼조 마감 | 코인니스,1
MATIC 상승폭 확대...1.4 달러선 돌파 | 코인니스,1
"그레이스케일 암호화폐 운용 자산, 약 419억 달러 | 코인니스",1
"정부, NFT 과세 방안 검토 착수…올해 중 최종案 확정 | 코인니스",1
"발키리, 美 SEC에 BTC 선물 ETF 승인 신청 | 코인니스",1
"디엠네트워크US, 미 규정준수 전문 업체 'K2 인테그리티'와 파트너십 | 코인니스",1
"솔라나 기반 DEX 망고마켓, MNGO 토큰 세일로 7,000만 달러 조달 | 코인니스",1
"골드만삭스 ""2019년 말부터 PoS·거래소 코인 인기"" | 코인니스",1
"美 법원, 알케미코인 전 CEO에 'ICO 사기·대출금 사취죄' 6년형 선고 | 코인니스",1
"폴리네트워크 해커, 3.42억 달러 반환 완료 | 코인니스",1
크립토 '공포·탐욕 지수' 70... 탐욕 단계 지속 | 코인니스,1
"리서치 ""토큰화 부동산 시장, 5년 내 크게 발전할 것"" | 코인니스",1
"보어드 에이프 켄넬 클럽 NFT, 400 ETH에 판매 | 코인니스",1
"MEXC, STFI 상장 및 에어드랍 프로모션 | 코인니스",1
"우 블록체인, 메타버스 프로젝트 '무어' 먹튀 의혹 제기 | CoinNess",1
"BTC 대규모 이체, 8904만 달러 규모…코인베이스→익명 | 코인니스",1
"빗썸, 오늘 오후 AXS 상장 예고 | 코인니스",1
"이더리움 네트워크, 3만 ETH 이상 소각 | 코인니스",1
"후오비코리아, 골든벨 퀴즈 프로모션 진행 | 코인니스",1
"아르헨 의원, 정부에 암호화폐 채굴 사회문제 답변 촉구 | 코인니스",1
"올해 인도 암호화폐 VC 투자액, 전년 대비 4배 증가 | 코인니스",1
"플라이빗, 블록체인 리서치 기관 토큰인사이트와 파트너십 체결 | 코인니스",1
"이더리움 스마트 컨트랙트 언어 솔리디티, 0.8.7 버전 출시 | 코인니스",1
"FTX, MNGO 현물 및 무기한 선물 상장 | 코인니스",1
"스텔라 기반 칠레 페소화 연동 스테이블코인, 이번주 정식 출시 | 코인니스",1
"부산시, NFT에도 눈독...부산 콘텐츠 기반 'NFT 페스티벌' 열린다 | 코인니스",1
"마일벌스, 더줌코리아와 리워드몰 입점 계약 체결 | 코인니스",1
"트위터 CEO, 이더리움 비판 트윗 게재 | 코인니스",1
"블랙록, 2Q 마라톤 디지털 지분 322% 확대 | 코인니스",1
"업비트, BASIC 유의종목 지정 해제 | 코인니스",1
"美 하원의원 ""SEC 암호화폐 규제권 요구, 노골적인 권력 장악 행위"" | 코인니스",1
"비트렉스 글로벌, USDT마켓에 LAND·DRCM 상장 | 코인니스",1
"싱가포르 DBS그룹 산하 DBS비커스, 암호화폐 영업 라이선스 취득 | 코인니스",1
"스시스왑 CTO ""스시 옵티미즘 적용 지연...유니스왑이 특혜 받아"" | 코인니스",1
"애널리스트 ""BTC, 과매수 구간 소화해야 다음 상승 가능"" | 코인니스",1
"美 유명 베이시스트 ""비트코인에 올인했다"" | 코인니스",1
"엘뱅크, 17일 00시 USDT 마켓에 ZOE 상장 | 코인니스",1
"美 채굴 업체 파운드리, BTC 해시파워 6위 기록 | 코인니스",1
"비욘드 파이낸스, 오라클 프로젝트 리튬 파이낸스와 파트너십 체결 | 코인니스",1
"데이터 ""7월 주요 거래소 평균 웹트래픽 전월 대비 15% 감소"" | 코인니스",1
"포튜브, ONT 파트너십 체결 | 코인니스",1
제미니로 2270 BTC 입금 | 코인니스,1
"엘뱅크, MNI 거래 캠페인 진행... 총 보상 240만 MNI | 코인니스",1
"로이터 ""메시, 파리 생제르맹 이적 연봉 패키지에 암호화폐 포함"" | 코인니스",1
"멀티체인 NFT 플랫폼 WEYU, 솔라나 기반 토큰 에어드랍 | 코인니스",1
"포튜브, 폴리곤 버전에 ARPA·BEL 지원 | 코인니스",1
"러쉬코인 재단, 핑거아이즈 지분 인수...메타버스 사업 본격화 | CoinNess",1
"스위스 크립토 은행, AAVE·LINK 지원...기관투자자에 디파이 서비스 제공 | 코인니스",1
"KPMG ""상반기 블록체인 분야 총 투자액 87억달러.. 작년의 2배"" | 코인니스",1
"크라켄 BAND, INJ, MIR, 1INCH 상장 | 코인니스",1
"비트코인 채굴 난이도, 내일 7.95% 상향 전망 | 코인니스",1
"메타버스 트레이딩 마켓 하이스트리트, 500만달러 투자유치 | 코인니스",1
"NFT 시장 진출 수집품 기업 마이티 잭스, 1000만달러 투자유치 | 코인니스",1
"펑크 프로토콜 ""공격으로 890만달러 손실.. 495만달러 되찾아"" | 코인니스",1
"크로노스, 밴드 프로토콜과 탈중앙 오라클 파트너십 체결 | 코인니스",1
"러시아 중앙은행 부총재 ""BTC 구매, 지뢰밭에 들어가는 행위"" | 코인니스",1
"크립토메다, 24일 Seedify.fund서 IDO 진행 | 코인니스",1
"나스닥 상장사 파워브릿지 테크놀러지, 암호화폐 채굴 사업 진출 | 코인니스",1
다오메이커 700만달러 USDC 도난 | 코인니스,1
"운용자산 규모 상위 100개 은행 중 55%, 블록체인 기업 투자 진행"" | 코인니스",1
"그레이스케일 창업자, 트위터서 MANA 태그 | 코인니스",1
"日 암호화폐 협회 2곳, 암호화폐 세법 개정 위해 힘 합치기로 | 코인니스",1
"英 경찰 ""스테이블매그넷 '먹튀' 용의자 체포, 피해액 90% 회수"" | 코인니스",1
"암호화폐 채굴기업 Hut8 ""4Q 하루 최대 22 BTC 채굴 전망"" | 코인니스",1
"콘플럭스 네트워크, WITCH 프로젝트와 파트너십 체결.. NFT 생태계 확장 | 코인니스",1
"ETC그룹 ""비트코인 채굴자, 수수료로 연간 약 30억달러 수익 예상"" | 코인니스",1
"이란 국세청 ""암호화폐 거래소 과세 위해 합법화 필요"" | 코인니스",1
"윌리 우 ""비트코인 공급량 중 고래 보유 비중 25%로 감소"" | 코인니스",1
"갤럭시 디지털, 스위스 SIX 디지털 거래소 전 CEO 영입.. 유럽시장 확장 | 코인니스",1
"버버리X블랭코스 NFT 2250개, 30초만에 매진 | 코인니스",1
"우크라이나, 러시아 월렛으로 송금한 다수 암호화폐 거래소 폐쇄 | 코인니스",1
"이더리움 옵션 미결제약정, 2개월래 최대 | 코인니스",1
"택스비트, 1.3억 달러 시리즈 B 투자 유치 | CoinNess",1
"암호화폐 채굴 사업 진출 파워브릿지, 주가 약 60% 급등 | 코인니스",1
"DIY 크립토 데이터 기업 듄 애널리틱스, 800만달러 시리즈 A 투자유치 | 코인니스",1
"다오메이커 ""700만달러 도난 맞다, 5251명 피해"" | 코인니스",1
"NFL 슈퍼볼 MVP 톰 브래디, 첫 사인 NFT 컬렉션 공개 | 코인니스",1
BTC 44000달러 반납 | 코인니스,1
국제 유가 하락… WTI 68.56달러 | 코인니스,-1
"디파이 스타트업 탤리, 600만 달러 규모 투자 유치 | 코인니스",-1
"EOS 기반 소셜미디어 플랫폼 보이스, 서클과 파트너십 체결 | 코인니스",-1
12시간 후 BTC 채굴 난이도 7.76% 상향 조정 예상 | 코인니스,-1
"ETH 3,000달러 반납 | 코인니스",-1
ETH 옵션 미결제 약정 규모 40억 달러 돌파... 5월 이후 최다 | 코인니스,-1
"ETH 클라이언트 오픈이더리움, EIP-1559 업그레이드 100% 완료 | 코인니스",-1
"美 하원의원 톰 에머 ""SEC-리플 소송, 업계 분수령"" | 코인니스",-1
"BTC 대규모 이체, 1.33억 달러 규모…코인베이스→익명 | CoinNess",-1
13일 6.75억 달러 규모 BTC 옵션 만기 도래 | 코인니스,-1
"FTX US ""1년 내 암호화폐 파생상품 거래 서비스 출시"" | 코인니스",-1
"크립토인, 美 SEC에 이더리움 ETF 출시 승인 요청 | 코인니스",-1
"美 하원의원, 인프라법 암호화폐 조항 수정 요청 | 코인니스",-1
"트위터 CEO, 트위터 라이트닝 월렛 적용 가능성 언급 | 코인니스",-1
美 증시 3대 지수 상승 마감 | 코인니스,-1
"그레이스케일 암호화폐 운용 자산, 약 409억 달러 | 코인니스",-1
"크립토닷컴, 호주 이용자 대상 세금 보고 무료 서비스 제공 | 코인니스",-1
"멕시코 살리나스그룹 회장, 소유 은행의 BTC 지원 가능성 언급 | 코인니스",-1
"폴리네트워크 해커, 6억 달러 자금 반환 완료 | 코인니스",-1
"와이스 레이팅스 ""글로벌 100대 은행 55% 암호화폐·블록체인 노출"" | 코인니스",-1
"BSC 기반 디파이 네코 네트워크, 공격 받아.. 모든 자산풀 동결 | 코인니스",-1
"크립토 세무회계 소프트웨어 비트웨이브, 725만달러 시드투자 유치 | 코인니스",-1
"비트페이, 미국 카드 보유자 대상 구글페이 이용 지원 | CoinNess",-1
"ETH 확장성 솔루션 아비트럼원, 체인링크 오라클 도입 | 코인니스",-1
"외신 ""주요 BTC 채굴업체, ETH 채굴 투자 비중 늘리고 있다"" | 코인니스",-1
"크립토 세무기업 젠렛저, 600만달러 시리즈 A투자 유치 | 코인니스",-1
"폴리곤 기반 프로젝트 라리오, 크리켓 NFT 플랫폼 출시 | 코인니스",-1
"크림파이낸스 ""커브 아이언뱅크 풀 투표 참여 시 CREAM bribe 제공"" | 코인니스",-1
8월 13일 코인니스 데일리 선물 차트 분석 | 코인니스,-1
"블록체인 보안 업체 써틱, 2,300만 달러 시리즈B 연장 투자 유치 | CoinNess",-1
"슬로우미스트 ""네코 네트워크 해커, 3519 BNB 믹싱 중.. 일부는 반환"" | 코인니스",-1
"슬로우미스트 ""다오메이커 공격 발단, 관리자 프라이빗키 유출 가능성"" | CoinNess",-1
1676 BTC 이체.. 코인베이스→익명 | 코인니스,-1
크립토 '공포·탐욕 지수' 70... 탐욕 단계 지속 | 코인니스,-1
"데이터 ""이더리움 네트워크 ETH 소각 물량 3.5만 개 돌파"" | 코인니스",-1
"트라이엄프엑스, 'SHHAN' 작가 첫 NFT 작품 출시 | 코인니스",-1
"아르헨 대통령 ""비트코인 법화 지정, 위험 무릅쓰고 싶진 않지만 거부할 이유는 없다"" | 코인니스",-1
"데이터 ""최근 24시간 ETH2.0 입금 컨트랙트로 1.36만 ETH 유입"" | 코인니스",-1
"BTC 단기 상승, 45,000 달러선 일시 회복 | 코인니스",-1
"고정수익 프로토콜 이그잭클리 파이낸스, 300만달러 시드투자 유치 | 코인니스",-1
"퍼지 펭귄 NFT, 오픈씨서 24시간 거래량 1위 | 코인니스",-1
"메시 품은 PSG, 팬 토큰 급등으로 200억 수익 | 코인니스",-1
"IBM·호주 은행들 공동 설립 블록체인 스타트업, 500만달러 프리A 투자유치 | 코인니스",-1
"아베 설립자 ""아베 SNS 계정, 이더리움 지갑과 연결될 것"" | 코인니스",-1
"펑크 프로토콜, 해킹 피해 배상안 발표 | 코인니스",-1
"스위스 Leonteq, 독일·오스트리아에 암호화폐 투자 상품 제공 | 코인니스",-1
"BTC 채굴업체 Hut8, 상반기 채굴 수익 약 5,234만 달러 | 코인니스",-1
"조던 피터슨 ""비트코인, 탈중앙화 가치 있다"" | 코인니스",-1
"케이스타라이브, OKEx NFT마켓 입점 계약 체결 | 코인니스",-1
"타워 ""스시스왑 TOWER-ETH LP 토큰 스테이킹 시 리워드 획득 가능"" | 코인니스",-1
"애널리스트 ""NFT, 돈세탁에 악용되고 있다"" | 코인니스",-1
"크레딧코인, 브랜드 리뉴얼 진행... 홈페이지 개편 | 코인니스",-1
"라리블, 스마트컨트랙트 표준 '라리블 프로토콜' 공개 | 코인니스",-1
"국회입법조사처 ""금융위가 가상화폐 불공정 가이드라인 만들라"" | 코인니스",-1
비트코인 채굴 난이도 7.31% 상향.. 15.56T | 코인니스,-1
"빗썸, KLAY·KCT7 기반 가상자산 입출금 일시 중단 | 코인니스",-1
"클레이스왑, ETH-ICX 풀 추가 지원 | CoinNess",-1
"바이낸스, 현물 거래 시스템 업그레이드 완료 | 코인니스",-1
"디파인, 첫번째 멀티 체인 플랫폼 지갑으로 매스월렛 선정 | 코인니스",-1
바이낸스로 6200만 USDT 이체 | 코인니스,-1
"포춘 ""NFT 판매로 취득한 이더리움, 팔지 않고 보유할 것"" | 코인니스",-1
"아고브, 샤넬 라지 클래식 핸드백 NFT 경매 | 코인니스",-1
"벤쿠버 비엔날레, 현대 미술에 블록체인 기술 도입 | 코인니스",-1
"데이터 ""비트코인 도미넌스, 45% 이하로 하락"" | 코인니스",-1
"식스네트워크 디파이 프로젝트 디피닉스, '리밸런싱 팜' 출시 | 코인니스",-1
"와이즈비트코인, USDT 마켓에 CHZ 상장 | 코인니스",-1
"비트렉스 글로벌, USDT 마켓에 TYB 상장 예정 | CoinNess",-1
"폴리네트워크, 6.1억 달러 해킹 후 반환 '화이트해커'에 50만 달러 지급 | 코인니스",-1
"마일벌스, 블록체인 기반 마일리지 통합 시스템 특허 등록 | 코인니스",-1
"바이낸스, 원화 거래 및 결제 지원 종료 | 코인니스",-1
"베네수엘라 카라보보 지역 당국, 48시간 내 채굴업체 전력 공급 중단 해제 | 코인니스",-1
제미니로 2023 BTC 입금 | 코인니스,-1
"크립토닷컴, 글로벌 VIP 프로그램 출시 | 코인니스",-1
"하이브, BTC 채굴장비 1800대 추가 매입 계약 체결 | 코인니스",-1
"바이낸스, ORN/BUSD 등 3종 거래페어 지원 | 코인니스",-1
"이토로, 이더리움 2.0 스테이킹 지원 | 코인니스",-1
"데이터 ""10만 ETH 이상 월렛, ETH 총 공급량의 43.7% 보유"" | 코인니스",-1
"렛저 라이브, BSC 지원...BNB·BEP20 토큰 관리 가능 | 코인니스",-1
"BTC 라이트닝 네트워크 용량, 2275 BTC...전월比 24%↑ | 코인니스",-1
"바이비트 “ADA, 올들어 9배 상승” | 코인니스",-1
"카난, 모슨 인프라 그룹에 BTC 채굴 장비 1.7만대 공급 | 코인니스",-1
바이낸스로 1077 BTC 입금 | 코인니스,-1
"美 상원의원 ""와이오밍 주 암호화폐 법안, 워싱턴서 샌드박스 될 수도"" | 코인니스",-1
"캐나다 상장사 이더 캐피털, 1130억원 상당 ETH 보유 | CoinNess",-1
"데이터 ""오픈씨 하루 거래량, 연초 比 7만6240% 증가"" | 코인니스",-1
"솔라나 재단, 2021 리스본 컨퍼런스 개최 | 코인니스",-1
"북미 채굴업체 마라톤 디지털, 2분기 매출 전분기 比 220% 증가 | 코인니스",-1
"바이낸스, 말레이시아 링기트 거래 및 결제 지원 종료 | 코인니스",-1
"파라미 프로토콜, 300만 달러 투자 유치 | 코인니스",-1
"FTX, 비영리 개발자 커뮤니티에 45만 달러 후원 | 코인니스",-1
"폴리곤, 헤르메즈 인수... MATIC-HEZ 통합 예정 | 코인니스",-1
"美 국채 10년물 금리, 1.32%로 하락 | 코인니스",-1
ETH 3200 달러 회복 | 코인니스,-1
"외신 ""이스라엘 규제당국, BTC는 내재가치 없는 투기자산 평가"" | 코인니스",-1
"런던 법원, 바이낸스에 Fetch.ai 해커추적 및 자산회수 지원 명령 | 코인니스",-1
"BTC 채굴 난이도, 13일 10시간 후 0.11% 상향 조정 전망 | 코인니스",-1
"폴리네트워크, 자산회수 및 운영재개 위한 로드맵 공개 | CoinNess",-1
"DCG 창업자 ""비트코인, 터무니 없는 일들에 대한 환상적인 헷지 수단"" | 코인니스",-1
"美 재무부, 인프라법 암호화폐 기업 과세 가이드라인 공개 예정 | 코인니스",-1
ADA 알론조 업그레이드 9월 12일 예정...2달러 돌파 | 코인니스,-1
"인텔, 2Q 코인베이스 주식 매입..총 3014주 | 코인니스",-1
"JP모건 ""CTA BTC·ETH 포지션 숏→롱 이동...기관 수요 증가"" | 코인니스",-1
학원장이 학생에 비트코인 투자 부탁...손실 나자 흉기 협박 | 코인니스,-1
"CFTC ""BTC 선물 순숏포지션 규모, 5월 중순 이래 최저 수치 기록"" | 코인니스",-1
"코인원, DUCATO 입출금 일시 중단...지갑 안정화 작업 진행 | 코인니스",-1
"러 경찰당국, 현지 최대 암호화폐 폰지 사기 '피니코' 창업자 체포 | 코인니스",-1
"美 SEC 승인 토큰화 증권 프롭스, 운영 중단 공지 | 코인니스",-1
"서베이 ""캐나다 투자자 30%, 포트폴리오에 암호화폐 포함"" | 코인니스",-1
크립토 '공포·탐욕 지수' 76... 탐욕→극단적 탐욕 전환 | CoinNess,-1
"이더허브 창업자 ""지난 24시간 ETH 분당 평균 소각량, 1.1만 달러"" | 코인니스",-1
"코인베이스 CEO ""코인베이스, 자산계의 아마존되고 싶다...모든 합법 자산 리스팅할 것"" | 코인니스",-1
지난 24시간 3.19억 달러 암호화폐 선물 청산 | 코인니스,-1
"문빔, 9/7 커뮤니티 토큰 GLMR 세일 | 코인니스",-1
BTC 47000달러 반납 | 코인니스,-1
클레이 활용 새 디파이 서비스 클레이모어 출시 예정 | 코인니스,-1
"소식통 ""바이든, CFTC 위원장에 로스틴 베넘 임명 예정"" | 코인니스",-1
"인도 거래소 Bitbns, 올림픽 메달리스트 대상 암호화폐 지급 계획 | 코인니스",-1
"시카고 최초 NFT 갤러리, 첫 대형 전시회 개최 | 코인니스",-1
"비트멕스 ""거래소 보유 잔고 110,090 BTC"" | 코인니스",-1
"미국 마약 판매상, 2933 BTC 세탁 혐의로 피소 | 코인니스",-1
"VC 전설 폴 그레이엄 ""금융통 친구, 보유 비트코인 80% 이더리움으로 환전"" | 코인니스",-1
비트코인 '실현 시가총액' 역대 최대.. 3780억달러 | CoinNess,-1
"한 사진가, 2015년 촬영한 비탈릭 사진 NFT로 판매 | CoinNess",-1
"영국 축구클럽 왓포드 FC 선수들, 이번 시즌 도지코인 유니폼 입는다 | 코인니스",-1
